,Target,Method,Pearson,Spearman,Loss,MAE,Label
469,6GT9_A,pTMscore,0.8727727876472459,0.8293373418950667,0.36000000000000476,0.1803405130247925,GDT_HA
470,6GUS_A,DOPE,0.6340409248970741,0.5961956127013773,1.869999999999994,,GDT_HA
471,6GUS_A,DeepAccNet,0.2778439855217385,0.10000795503436219,5.949999999999999,0.25852423828125,GDT_HA
472,6GUS_A,DeepAccNet-Bert,0.46540739997132174,0.5027555463223393,5.779999999999996,0.24692755859375,GDT_HA
473,6GUS_A,P3CMQA,0.4087450333689471,0.4697908669930768,4.420000000000002,0.15881745588064194,GDT_HA
474,6GUS_A,ProQ3D,0.20994439260677175,0.3083042212046316,5.44,0.019008805,GDT_HA
475,6GUS_A,SBROD,-0.43190324672849906,-0.4218663984964413,9.519999999999996,,GDT_HA
476,6GUS_A,SOAP,0.6641323698155346,0.6856401566882133,1.869999999999994,,GDT_HA
477,6GUS_A,VoroCNN,-0.6496836615423869,-0.7532274855323515,5.779999999999996,0.04885646201935483,GDT_HA
478,6GUS_A,pLDDT,0.6761131364304157,0.6557607467656815,5.44,0.1980243961590874,GDT_HA
479,6GUS_A,pTMscore,0.6126177388019705,0.6614729758579291,5.779999999999996,0.09740576105440811,GDT_HA
480,6GXG_B,DOPE,-0.1506890528143879,-0.22123609293114466,4.090000000000005,,GDT_HA
481,6GXG_B,DeepAccNet,-0.09708498460315483,-0.012265364111124912,2.5600000000000067,0.05418568359375,GDT_HA
482,6GXG_B,DeepAccNet-Bert,0.5417791605235782,0.6233018587659724,1.880000000000004,0.03672073046875,GDT_HA
483,6GXG_B,P3CMQA,-0.5552598179681751,-0.484676655750884,4.090000000000005,0.11352629777002335,GDT_HA
484,6GXG_B,ProQ3D,-0.11697241838229078,-0.09856322644276418,3.070000000000006,0.037800320000000005,GDT_HA
485,6GXG_B,SBROD,-0.13005929107640632,-0.2215760166178533,2.729999999999999,,GDT_HA
486,6GXG_B,SOAP,0.02399626713887307,-0.013203842407975215,2.729999999999999,,GDT_HA
487,6GXG_B,VoroCNN,-0.1902119217603249,-0.2567802452222651,2.3900000000000032,0.18386225231224493,GDT_HA
488,6GXG_B,pLDDT,0.5654312013387544,0.4582040976454135,2.0500000000000074,0.07553182810400347,GDT_HA
489,6GXG_B,pTMscore,0.6131320024917335,0.5392693562781409,2.0500000000000074,0.033052090108605346,GDT_HA
490,6GYT_A,DOPE,-0.4304867570675633,-0.4760371428503665,6.369999999999997,,GDT_HA
491,6GYT_A,DeepAccNet,-0.02131134187896377,0.081969899696339,0.6199999999999983,0.028560921875,GDT_HA
492,6GYT_A,DeepAccNet-Bert,0.20752142503204424,0.32220731748917014,1.2399999999999967,0.026085621093749997,GDT_HA
493,6GYT_A,P3CMQA,0.5258343702569925,0.5422826611303887,1.550000000000007,0.021379072566509248,GDT_HA
494,6GYT_A,ProQ3D,0.35864655252486627,0.3440255680935429,0.0,0.290321515,GDT_HA
495,6GYT_A,SBROD,-0.48904755554515794,-0.3576911155877414,6.830000000000003,,GDT_HA
496,6GYT_A,SOAP,-0.2151918256024892,-0.0362693893528406,6.520000000000003,,GDT_HA
497,6GYT_A,VoroCNN,-0.6846307111810592,-0.6554374804908986,6.830000000000003,0.18963621128819874,GDT_HA
498,6GYT_A,pLDDT,-0.10607619793036124,-0.2890312915068222,1.550000000000007,0.12767818968035669,GDT_HA
499,6GYT_A,pTMscore,0.14145435004414844,0.03539855765848722,1.550000000000007,0.0645711760283425,GDT_HA
500,6GZB_A,DOPE,0.004765167102357113,-0.08773909039752964,5.310000000000004,,GDT_HA
501,6GZB_A,DeepAccNet,-0.2982900115573017,-0.24029562522919973,5.310000000000004,0.050273722656250006,GDT_HA
502,6GZB_A,DeepAccNet-Bert,-0.48329369677340794,-0.467596312803124,6.959999999999999,0.081861015625,GDT_HA
503,6GZB_A,P3CMQA,-0.40083330414172497,-0.39771862282020015,6.699999999999995,0.018427327420711518,GDT_HA
504,6GZB_A,ProQ3D,-0.23522889464097946,-0.08151612987562566,6.089999999999995,0.044928205000000006,GDT_HA
505,6GZB_A,SBROD,0.20230114417614803,0.14407369381971027,6.959999999999999,,GDT_HA
506,6GZB_A,SOAP,0.3973783139125369,0.39759329305570934,2.090000000000003,,GDT_HA
507,6GZB_A,VoroCNN,0.1028007509556928,0.14048716121790383,5.310000000000004,0.14828821425835778,GDT_HA
508,6GZB_A,pLDDT,0.2858962926276178,0.37250707726148785,1.649999999999996,0.05355548151801498,GDT_HA
509,6GZB_A,pTMscore,0.40278997556661367,0.3932915552709103,7.309999999999994,0.023829447359955114,GDT_HA
510,6H21_C,DOPE,0.000706626491138528,-0.028839882815254837,3.3299999999999996,,GDT_HA
511,6H21_C,DeepAccNet,0.26145637121197834,0.18258544602782945,3.5250000000000004,0.11908095312499999,GDT_HA
512,6H21_C,DeepAccNet-Bert,0.25038939329926874,0.2242639195365178,4.120000000000001,0.13807509375,GDT_HA
513,6H21_C,P3CMQA,0.5298638193788758,0.4280595484076731,1.5100000000000002,0.017614714750766754,GDT_HA
514,6H21_C,ProQ3D,0.42224880465156134,0.31033647376269485,1.429999999999998,0.074934135,GDT_HA
515,6H21_C,SBROD,0.4652094963079404,0.39072096704158726,4.200000000000004,,GDT_HA
516,6H21_C,SOAP,0.4969388714355471,0.44784155838786405,2.6900000000000035,,GDT_HA
517,6H21_C,VoroCNN,0.2556514579380427,0.21867242190198766,1.9000000000000017,0.18253248302869565,GDT_HA
518,6H21_C,pLDDT,0.3484332821574121,0.21783628746891995,2.2199999999999998,0.06015074888048293,GDT_HA
519,6H21_C,pTMscore,-0.08941788314337862,-0.02066768200085512,2.6900000000000035,0.03697697634462707,GDT_HA
520,6H24_A,DOPE,0.9414569828159904,0.7967916496713691,3.820000000000001,,GDT_HA
521,6H24_A,DeepAccNet,0.8759988466057608,0.8691290286982278,0.38000000000000256,0.1344887578125,GDT_HA
522,6H24_A,DeepAccNet-Bert,0.7726379180143116,0.775981382956278,0.38000000000000256,0.0738979375,GDT_HA
523,6H24_A,P3CMQA,-0.271794173066789,-0.2537325219815338,10.120000000000006,0.06211371913099288,GDT_HA
524,6H24_A,ProQ3D,0.7439724099799989,0.6759633877649075,5.540000000000001,0.04628072,GDT_HA
525,6H24_A,SBROD,0.6741105673281798,0.7229822939960573,0.19000000000000128,,GDT_HA
526,6H24_A,SOAP,0.8961093773740686,0.7953511227345877,3.63,,GDT_HA
527,6H24_A,VoroCNN,0.1532949848270692,0.04593388265203805,3.820000000000001,0.061530051867407426,GDT_HA
528,6H24_A,pLDDT,0.9358349929878307,0.8334710104699037,4.0100000000000025,0.18517165913008818,GDT_HA
529,6H24_A,pTMscore,0.9493444304693754,0.8377925912802476,4.0100000000000025,0.1202499741382323,GDT_HA
530,6H6Y_A,DOPE,-0.32241193260416284,-0.3351636630696134,1.3400000000000079,,GDT_HA
531,6H6Y_A,DeepAccNet,-0.35012147866366866,-0.5991394935001394,2.960000000000007,0.1414729140625,GDT_HA
532,6H6Y_A,DeepAccNet-Bert,-0.17775370805400276,-0.3067049990881947,3.500000000000003,0.14180494531249999,GDT_HA
533,6H6Y_A,P3CMQA,0.5025400397152224,0.3318139884382827,0.6300000000000083,0.11278420432662965,GDT_HA
534,6H6Y_A,ProQ3D,-0.5735245938834647,-0.4916384329377853,4.039999999999999,0.05922684500000001,GDT_HA
535,6H6Y_A,SBROD,-0.048852614637807205,-0.1442617631513099,3.1400000000000095,,GDT_HA
536,6H6Y_A,SOAP,-0.31716179278530743,-0.5232298655182963,2.7800000000000047,,GDT_HA
537,6H6Y_A,VoroCNN,-0.09006757187286143,-0.07822694056729729,0.5400000000000071,0.10059803302465753,GDT_HA
538,6H6Y_A,pLDDT,-0.35711783577606615,-0.45148887654296865,1.6100000000000003,0.11632236748882217,GDT_HA
539,6H6Y_A,pTMscore,-0.22659963055671392,-0.3905583072309978,3.0500000000000083,0.09603705933420831,GDT_HA
540,6H7B_A,DOPE,0.9313246920836235,0.8076361426081479,1.6100000000000003,,GDT_HA
541,6H7B_A,DeepAccNet,0.9723825759344501,0.8694569822690421,1.2900000000000023,0.048349843749999996,GDT_HA
542,6H7B_A,DeepAccNet-Bert,0.9120601977449023,0.600493234723464,4.810000000000003,0.0580384765625,GDT_HA
543,6H7B_A,P3CMQA,0.5049226306425961,0.2724485492510159,5.130000000000001,0.10708905020856857,GDT_HA
544,6H7B_A,ProQ3D,0.8710524322000417,0.8354835167208761,0.9700000000000042,0.07562474,GDT_HA
545,6H7B_A,SBROD,0.4640939576391904,0.5763845050761316,0.0,,GDT_HA
546,6H7B_A,SOAP,0.8905624787326748,0.7356490593988864,0.0,,GDT_HA
547,6H7B_A,VoroCNN,0.7211758400465668,0.5699345176590126,2.8900000000000037,0.12860663309619563,GDT_HA
548,6H7B_A,pLDDT,0.8861127169030516,0.4739179665495996,1.2900000000000023,0.04729875689704024,GDT_HA
549,6H7B_A,pTMscore,0.7321254022866439,0.3216212599322828,1.2900000000000023,0.16549665591388105,GDT_HA
550,6HLK_A,DOPE,-0.6302936345510098,-0.6471230715803117,39.76,,GDT_HA
551,6HLK_A,DeepAccNet,0.5870981411370895,0.21357310048773037,2.749999999999997,0.15881892578125,GDT_HA
552,6HLK_A,DeepAccNet-Bert,0.4057185199968883,0.2384557012313882,0.19000000000000128,0.18874080078125,GDT_HA
553,6HLK_A,P3CMQA,0.1591569320181207,0.10300232584962131,9.450000000000003,0.15333045382022858,GDT_HA
554,6HLK_A,ProQ3D,-0.7334218359091456,-0.7176772632184917,40.94,0.21979507,GDT_HA
555,6HLK_A,SBROD,0.5368403513211578,0.2931383405742337,3.5399999999999987,,GDT_HA
556,6HLK_A,SOAP,-0.42752379097391696,-0.4017284627748785,39.76,,GDT_HA
557,6HLK_A,VoroCNN,-0.6586939814270195,-0.25343796774362265,39.37,0.09182645524575163,GDT_HA
558,6HLK_A,pLDDT,0.5478791845444008,0.11872452009498957,4.720000000000002,0.1961932591327853,GDT_HA
559,6HLK_A,pTMscore,0.576033818510683,0.04144382835703474,4.720000000000002,0.10412206393524626,GDT_HA
560,6I1M_A,DOPE,-0.08588414520615512,0.008764312144158876,7.26,,GDT_HA
561,6I1M_A,DeepAccNet,0.47219231226317815,0.4501950063146656,1.3466666666666738,0.11355028515625001,GDT_HA
562,6I1M_A,DeepAccNet-Bert,0.5356785455155822,0.5509634536420867,2.4754545454545474,0.15129930859375001,GDT_HA
563,6I1M_A,P3CMQA,0.12060382558900348,0.08917950686377235,5.910000000000004,0.47089451724720005,GDT_HA
564,6I1M_A,ProQ3D,0.37960492805286394,0.3560949044047028,1.6100000000000003,0.017513039999999997,GDT_HA
565,6I1M_A,SBROD,-0.7039845525343226,-0.7019079026498903,7.26,,GDT_HA
566,6I1M_A,SOAP,-0.008962176142225432,-0.04046918891916806,4.570000000000007,,GDT_HA
567,6I1M_A,VoroCNN,-0.4544475423676479,-0.4708555292103413,7.530000000000003,0.1937738268252688,GDT_HA
568,6I1M_A,pLDDT,0.17912320237834886,0.2702858242694389,0.8099999999999996,0.0960784825193633,GDT_HA
569,6I1M_A,pTMscore,0.03870605970500378,0.08898031795140511,0.8099999999999996,0.019036482967839136,GDT_HA
570,6I6H_A,DOPE,0.7937084608582061,0.7233116474933494,3.1399999999999983,,GDT_HA
571,6I6H_A,DeepAccNet,0.20473885580466405,0.18273306795865632,3.1999999999999917,0.058590140625,GDT_HA
572,6I6H_A,DeepAccNet-Bert,-0.21898811218601322,0.2383531496592566,11.229999999999995,0.047311890625000005,GDT_HA
573,6I6H_A,P3CMQA,0.5248649173801276,0.29404947284356553,2.1700000000000053,0.30841265112161637,GDT_HA
574,6I6H_A,ProQ3D,0.29749040309374497,0.22165487517875457,3.500000000000003,0.14872242500000002,GDT_HA
575,6I6H_A,SBROD,-0.6650524297581778,-0.3437688676105221,13.039999999999996,,GDT_HA
576,6I6H_A,SOAP,0.06095503473363946,0.3229523617389237,13.039999999999996,,GDT_HA
577,6I6H_A,VoroCNN,0.04439567215708775,-0.18681181279035788,3.3800000000000052,0.2586877127601449,GDT_HA
578,6I6H_A,pLDDT,0.6437408269896776,0.4292771883575889,3.3800000000000052,0.060098883432652316,GDT_HA
579,6I6H_A,pTMscore,0.423136543712081,0.4156740184008909,2.1700000000000053,0.03403317399777288,GDT_HA
580,6I8X_A,DOPE,0.42749478442024824,0.23137146365391575,4.190000000000005,,GDT_HA
581,6I8X_A,DeepAccNet,0.20270394250454132,0.1521283220233354,2.849999999999997,0.10690087109375002,GDT_HA
582,6I8X_A,DeepAccNet-Bert,-0.11210275389008446,0.045734435475688215,3.3499999999999974,0.057909359375,GDT_HA
583,6I8X_A,P3CMQA,0.166695469781901,0.1810466180927788,1.0099999999999998,0.18451947957706452,GDT_HA
584,6I8X_A,ProQ3D,0.1328773253656368,0.13833237712876734,0.6700000000000039,0.011597139999999997,GDT_HA
585,6I8X_A,SBROD,0.3933385802718786,0.4224243406662815,1.1700000000000044,,GDT_HA
586,6I8X_A,SOAP,0.5435527186978041,0.6235735689654573,0.33000000000000806,,GDT_HA
587,6I8X_A,VoroCNN,0.1707534744628312,0.16042372446566788,0.17000000000000348,0.2846672104432886,GDT_HA
588,6I8X_A,pLDDT,-0.21665132259203615,-0.43033595204792974,3.3499999999999974,0.051342889854907564,GDT_HA
589,6I8X_A,pTMscore,-0.21924654308627564,-0.24687185543466247,3.3499999999999974,0.02389747115174284,GDT_HA
590,6ILS_A,DOPE,-0.8217288565609053,-0.7733956658873115,6.969999999999999,,GDT_HA
591,6ILS_A,DeepAccNet,0.16783676800155184,0.15944053240698763,1.6479999999999828,0.16018371093749997,GDT_HA
592,6ILS_A,DeepAccNet-Bert,-0.21986950441311545,-0.1533939371257898,3.330769230769226,0.162327265625,GDT_HA
593,6ILS_A,P3CMQA,-0.7137802362247592,-0.6608560444811719,7.050000000000001,0.06110645401954651,GDT_HA
594,6ILS_A,ProQ3D,-0.6891223293568048,-0.6995820534879471,6.730000000000002,0.057437579999999995,GDT_HA
595,6ILS_A,SBROD,0.3275050939113583,0.30207312686140514,1.9199999999999995,,GDT_HA
596,6ILS_A,SOAP,-0.764944460683208,-0.7960863338027577,6.889999999999996,,GDT_HA
597,6ILS_A,VoroCNN,0.5037156981340205,0.5178156403162061,1.3599999999999945,0.1411135948979233,GDT_HA
598,6ILS_A,pLDDT,0.5629190138636804,0.5662472044588057,0.31999999999999806,0.11291456859923718,GDT_HA
599,6ILS_A,pTMscore,-0.6512229826072553,-0.6464578565848131,7.130000000000003,0.09176753693270782,GDT_HA
600,6IN9_A,DOPE,-0.43041140551638235,-0.4148880640054681,6.890000000000008,,GDT_HA
601,6IN9_A,DeepAccNet,-0.3988159387649368,-0.3884784123258081,6.340000000000002,0.24425876562499999,GDT_HA
602,6IN9_A,DeepAccNet-Bert,-0.5885183117266355,-0.5743638119850312,5.690000000000007,0.231446265625,GDT_HA
603,6IN9_A,P3CMQA,0.016681969702160057,-0.01208838637846733,4.960000000000009,0.14439004694128038,GDT_HA
604,6IN9_A,ProQ3D,0.21523235096114202,0.16503202891549118,1.2800000000000034,0.151320265,GDT_HA
605,6IN9_A,SBROD,-0.03211561791816338,-0.05468730784435211,1.2800000000000034,,GDT_HA
606,6IN9_A,SOAP,-0.5466185656843626,-0.5093633721440458,4.680000000000007,,GDT_HA
607,6IN9_A,VoroCNN,-0.04200956571648667,-0.04895969024477422,5.24,0.015046003265423722,GDT_HA
608,6IN9_A,pLDDT,-0.516439525237015,-0.5676912992694393,5.140000000000001,0.17508290913362884,GDT_HA
609,6IN9_A,pTMscore,-0.5108756967762291,-0.4939839499555787,3.2100000000000017,0.1480635929685662,GDT_HA
610,6IPY_A,DOPE,0.8680290386360479,0.7950288193352488,1.1199999999999988,,GDT_HA
611,6IPY_A,DeepAccNet,0.17316881127053496,-0.051829831503386485,3.9200000000000013,0.068114296875,GDT_HA
612,6IPY_A,DeepAccNet-Bert,0.9087718700399979,0.8765884208348819,1.5000000000000013,0.0934902734375,GDT_HA
613,6IPY_A,P3CMQA,0.7347500108154876,0.6426445993085148,1.870000000000005,0.08225600757360457,GDT_HA
614,6IPY_A,ProQ3D,-0.8193783637364122,-0.7790720286981645,7.089999999999996,0.29742073999999996,GDT_HA
615,6IPY_A,SBROD,0.28584689837774174,0.34301329083158655,1.1199999999999988,,GDT_HA
616,6IPY_A,SOAP,0.5624783382015335,0.6689639121874386,1.870000000000005,,GDT_HA
617,6IPY_A,VoroCNN,0.6750089497163384,0.643748215093607,5.600000000000005,0.2071492051141975,GDT_HA
618,6IPY_A,pLDDT,0.8860556136511994,0.811806344062682,1.5000000000000013,0.023180953625230635,GDT_HA
619,6IPY_A,pTMscore,0.8488216340113065,0.7463445024943208,1.5000000000000013,0.1557869706004722,GDT_HA
620,6IS9_A,DOPE,0.01652939161369229,0.05321732067863834,3.3299999999999996,,GDT_HA
621,6IS9_A,DeepAccNet,0.45553176939329254,0.587095748648682,1.3900000000000023,0.023423839843750002,GDT_HA
622,6IS9_A,DeepAccNet-Bert,0.03404582929273529,0.0027619234807926937,0.9700000000000042,0.0902469296875,GDT_HA
623,6IS9_A,P3CMQA,-0.2192247443176596,-0.18977065217472774,2.3600000000000065,0.29325151564598084,GDT_HA
624,6IS9_A,ProQ3D,-0.21659992816633314,-0.1788166021683423,3.190000000000004,0.190373005,GDT_HA
625,6IS9_A,SBROD,-0.7251335279441514,-0.6618923835052121,8.06,,GDT_HA
626,6IS9_A,SOAP,-0.2763058196099315,-0.14744220694778204,3.060000000000007,,GDT_HA
627,6IS9_A,VoroCNN,-0.5550497926101174,-0.4537771523541798,7.500000000000007,0.20234299829464283,GDT_HA
628,6IS9_A,pLDDT,0.45772211878268415,0.4442767179207699,0.5600000000000049,0.023629548558572033,GDT_HA
629,6IS9_A,pTMscore,0.48726762178587163,0.46929007323307764,0.5600000000000049,0.022311349657750473,GDT_HA
630,6IUH_A,DOPE,0.5704881985033896,0.5828699441367238,0.40999999999999925,,GDT_HA
631,6IUH_A,DeepAccNet,0.6724357808464476,0.5850718176283938,3.6599999999999966,0.09058174218750001,GDT_HA
632,6IUH_A,DeepAccNet-Bert,-0.02183444738562509,-0.02643806810031272,3.2599999999999962,0.03127228125000001,GDT_HA
633,6IUH_A,P3CMQA,-0.12287506969534756,-0.0923081618734079,6.510000000000005,0.05973117764806748,GDT_HA
634,6IUH_A,ProQ3D,0.3321431675261361,0.278905921710013,3.6599999999999966,0.045628215,GDT_HA
635,6IUH_A,SBROD,-0.5229911742029063,-0.5333167531855937,7.930000000000003,,GDT_HA
636,6IUH_A,SOAP,0.4521053988371924,0.5395542177808409,3.6599999999999966,,GDT_HA
637,6IUH_A,VoroCNN,-0.20359769358234098,-0.2514153751714039,2.4399999999999977,0.18861769350227273,GDT_HA
638,6IUH_A,pLDDT,0.1416935331302369,0.25162058459951936,0.8199999999999985,0.04191755502257871,GDT_HA
639,6IUH_A,pTMscore,0.11172696420452966,0.33685691387325445,0.8199999999999985,0.06317519275174238,GDT_HA
640,6JCN_A,DOPE,-0.0852159955645797,-0.16674501386309343,8.090000000000009,,GDT_HA
641,6JCN_A,DeepAccNet,0.17592323194013434,0.29525632324839324,2.0500000000000074,0.07684728515625,GDT_HA
642,6JCN_A,DeepAccNet-Bert,-0.4719961745031525,-0.47867070333100764,7.240000000000002,0.054632011718750005,GDT_HA
643,6JCN_A,P3CMQA,-0.22641990530064027,-0.21997348439040446,5.670000000000009,0.2766214968743324,GDT_HA
644,6JCN_A,ProQ3D,-0.0011592961260611851,-0.031462739488224464,8.090000000000009,0.1229297,GDT_HA
645,6JCN_A,SBROD,0.06343930430258896,0.06144916197803916,1.4500000000000068,,GDT_HA
646,6JCN_A,SOAP,-0.16512423089477019,-0.1737160521351981,7.97000000000001,,GDT_HA
647,6JCN_A,VoroCNN,-0.511364054124079,-0.4328483382922682,8.090000000000009,0.17846481621217947,GDT_HA
648,6JCN_A,pLDDT,-0.3870975555627182,-0.34742009559120224,4.460000000000008,0.04324201889870393,GDT_HA
649,6JCN_A,pTMscore,-0.5117486657240533,-0.45366913638727857,8.090000000000009,0.028635272608744423,GDT_HA
650,6JD5_A,DOPE,0.5509232404004026,0.5014790021755513,1.8300000000000094,,GDT_HA
651,6JD5_A,DeepAccNet,0.16132095904725596,0.1548053048704479,1.2500000000000067,0.09932139843749999,GDT_HA
652,6JD5_A,DeepAccNet-Bert,-0.06008878212303766,-0.0393046062411233,1.7300000000000093,0.04885644921875001,GDT_HA
653,6JD5_A,P3CMQA,0.0645063592988632,0.07008383070742918,1.7300000000000093,0.03228810429525374,GDT_HA
654,6JD5_A,ProQ3D,0.43246934341784954,0.37473918894566227,2.210000000000001,0.007604619999999995,GDT_HA
655,6JD5_A,SBROD,-0.2702672211877478,-0.319075777566644,1.7300000000000093,,GDT_HA
656,6JD5_A,SOAP,0.5184185565929688,0.3994782854329207,1.8300000000000094,,GDT_HA
657,6JD5_A,VoroCNN,0.147932929164191,0.14911261682187327,3.5600000000000076,0.129827254319708,GDT_HA
658,6JD5_A,pLDDT,0.5800836127641036,0.5029991041140546,0.9600000000000053,0.10771904450221438,GDT_HA
659,6JD5_A,pTMscore,0.6378804410327947,0.5699744201906976,0.9600000000000053,0.09591038234706756,GDT_HA
660,6JF1_A,DOPE,0.2706447067793317,0.275553776431775,6.059999999999999,,GDT_HA
661,6JF1_A,DeepAccNet,-0.3641779136326906,-0.47277387727376324,5.290000000000006,0.16406028125,GDT_HA
662,6JF1_A,DeepAccNet-Bert,0.199036855648366,0.18295865181228083,6.018181818181823,0.19146506640625,GDT_HA
663,6JF1_A,P3CMQA,-0.2548202835988642,-0.21758967969622053,4.520000000000001,0.04150777346372604,GDT_HA
664,6JF1_A,ProQ3D,-0.5348923021512092,-0.5294672687426327,4.910000000000004,0.019043194999999992,GDT_HA
665,6JF1_A,SBROD,-0.3808696790431305,-0.4386230769324668,6.35,,GDT_HA
666,6JF1_A,SOAP,0.3136110459226595,0.3555739645886603,5.680000000000007,,GDT_HA
667,6JF1_A,VoroCNN,0.297060452389638,0.3068359830815549,6.35,0.12496635375706522,GDT_HA
668,6JF1_A,pLDDT,-0.6085718766256425,-0.6048781070592663,6.35,0.11991787012411004,GDT_HA
669,6JF1_A,pTMscore,-0.578298468929879,-0.6141491348680023,6.25,0.057618091725633785,GDT_HA
670,6JFK_A,DOPE,0.5430429125038065,0.698538066918601,7.77,,GDT_HA
671,6JFK_A,DeepAccNet,0.6904363170930492,0.8258220767058686,7.77,0.34594074218750004,GDT_HA
672,6JFK_A,DeepAccNet-Bert,0.8212627019865932,0.8610431757051419,1.7000000000000015,0.3587190625,GDT_HA
673,6JFK_A,P3CMQA,0.2434363068282282,0.3578870329102706,7.77,0.30054631381511693,GDT_HA
674,6JFK_A,ProQ3D,0.3403282764362873,0.7068161076677477,7.77,0.04958746000000002,GDT_HA
675,6JFK_A,SBROD,0.6606713853066899,0.3500072047214658,1.2900000000000023,,GDT_HA
676,6JFK_A,SOAP,0.7811893031810474,0.8299625585458944,7.77,,GDT_HA
677,6JFK_A,VoroCNN,0.6487932013822624,0.5643109250520297,7.77,0.10573811020593608,GDT_HA
678,6JFK_A,pLDDT,0.76518836899969,0.7073781178874582,1.7000000000000015,0.3038508529867056,GDT_HA
679,6JFK_A,pTMscore,0.9427017579383216,0.7353386049641083,1.7000000000000015,0.16023843475926114,GDT_HA
680,6JU8_A,DOPE,0.7933260765179393,0.7685072749144292,1.200000000000001,,GDT_HA
681,6JU8_A,DeepAccNet,0.5323839454908009,0.4270245123466835,1.8299999999999983,0.1322204609375,GDT_HA
682,6JU8_A,DeepAccNet-Bert,0.527258421819032,0.7195929767736265,1.8299999999999983,0.1590466328125,GDT_HA
683,6JU8_A,P3CMQA,0.46533830259569947,0.39791834999826087,1.8299999999999983,0.016570839148521425,GDT_HA
684,6JU8_A,ProQ3D,0.1217819953272749,0.06663985883184535,3.489999999999993,0.04625839,GDT_HA
685,6JU8_A,SBROD,-0.2214982415204362,-0.24665511431437484,3.8899999999999935,,GDT_HA
686,6JU8_A,SOAP,0.6509423065019481,0.6215178258895482,2.5799999999999934,,GDT_HA
687,6JU8_A,VoroCNN,0.6960322405884055,0.6889140008998129,1.2599999999999945,0.1767654905399132,GDT_HA
688,6JU8_A,pLDDT,0.6773024567148317,0.6156173591960061,1.2599999999999945,0.06500668982984603,GDT_HA
689,6JU8_A,pTMscore,0.6642912214465755,0.6013674019930877,1.2599999999999945,0.09362409794823312,GDT_HA
690,6JZJ_A,DOPE,-0.43483449306802513,-0.5870592235951991,7.319999999999993,,GDT_HA
691,6JZJ_A,DeepAccNet,-0.3215270516760892,-0.4733850038979156,7.142500000000007,0.19300440234374996,GDT_HA
692,6JZJ_A,DeepAccNet-Bert,-0.1883848480155343,-0.31449111391020007,7.940000000000003,0.20229395312499995,GDT_HA
693,6JZJ_A,P3CMQA,-0.2928170435970999,-0.3131411102293429,8.409999999999995,0.2432854013400078,GDT_HA
694,6JZJ_A,ProQ3D,-0.3584741388165756,-0.4160041156056552,7.179999999999998,0.023747644999999994,GDT_HA
695,6JZJ_A,SBROD,-0.11419407833626714,-0.1556467653227998,8.05,,GDT_HA
696,6JZJ_A,SOAP,-0.11554904999559455,-0.07291300671532465,9.79,,GDT_HA
697,6JZJ_A,VoroCNN,-0.4195465641567722,-0.384916163948915,5.149999999999999,0.13230888068002683,GDT_HA
698,6JZJ_A,pLDDT,-0.43338284976006336,-0.468358048876753,6.020000000000003,0.06648050646754863,GDT_HA
699,6JZJ_A,pTMscore,-0.23211368094178253,-0.22765211012325262,7.399999999999995,0.06072496362375968,GDT_HA
700,6K2F_A,DOPE,-0.6362616042314466,-0.5651371479048756,4.530000000000001,,GDT_HA
701,6K2F_A,DeepAccNet,-0.2296822398269279,-0.31927855583438447,4.662083333333333,0.16639678125000004,GDT_HA
702,6K2F_A,DeepAccNet-Bert,-0.15550915527546527,-0.3323455723495938,3.9900000000000047,0.04127112109375001,GDT_HA
703,6K2F_A,P3CMQA,-0.3187232935183694,-0.2485386783150646,5.800000000000005,0.03642304931783677,GDT_HA
704,6K2F_A,ProQ3D,0.42248878409606316,0.33696004353486014,0.36000000000000476,0.03138390500000001,GDT_HA
705,6K2F_A,SBROD,-0.1559991858019717,0.08024452796327602,3.8000000000000034,,GDT_HA
706,6K2F_A,SOAP,-0.288815584541899,-0.3462942501729853,5.800000000000005,,GDT_HA
707,6K2F_A,VoroCNN,0.6011582520808926,0.3966706714227959,1.090000000000002,0.17875609911413043,GDT_HA
708,6K2F_A,pLDDT,0.04189243691229755,-0.0008194897636986692,1.090000000000002,0.12455427459150929,GDT_HA
709,6K2F_A,pTMscore,0.10114859524680522,0.09874287265679364,1.090000000000002,0.06512252085922189,GDT_HA
710,6K9H_A,DOPE,-0.5762274214974482,-0.5550123907845231,3.959999999999997,,GDT_HA
711,6K9H_A,DeepAccNet,0.6415990430129421,0.6230578002917538,0.770000000000004,0.12185022265625,GDT_HA
712,6K9H_A,DeepAccNet-Bert,-0.7152346777804945,-0.7050472526149651,4.125000000000001,0.107384890625,GDT_HA
713,6K9H_A,P3CMQA,-0.0780851614616871,-0.09456220213945782,4.180000000000006,0.09214002401542665,GDT_HA
714,6K9H_A,ProQ3D,0.46437008288917175,0.5039393019626597,1.980000000000004,0.025960135,GDT_HA
715,6K9H_A,SBROD,0.5277427043531197,0.36380571362301656,2.310000000000001,,GDT_HA
716,6K9H_A,SOAP,-0.7015746278540236,-0.6800485627646239,3.959999999999997,,GDT_HA
717,6K9H_A,VoroCNN,0.3759104516932232,0.36418840161224947,2.639999999999998,0.149984888104927,GDT_HA
718,6K9H_A,pLDDT,-0.5868598341891984,-0.6649916663098238,4.2900000000000045,0.09121553246701943,GDT_HA
